Name,playerid,tot
Zac Reininger,15285,6.800000000000001
Yusniel Padron-Artilles,sa3008040,6.800000000000001
Yuhei Nakaushiro,sa653446,6.800000000000001
Yeizo Campos,sa919234,6.800000000000001
Wuilder Rodriguez,sa873731,6.800000000000001
Wyatt Strahan,sa599334,6.800000000000001
Xavier Altamirano,sa875865,6.800000000000001
Yaisel Sierra,sa909930,6.800000000000001
Yapson Gomez,sa737676,6.800000000000001
Yasutomo Kubo,sa3008604,6.800000000000001
Yefry Ramirez,15655,6.800000000000001
Yender Caramo,sa597233,6.800000000000001
Yovani Gallardo,8173,6.800000000000001
Yoanner Negrin,sa608348,6.800000000000001
Yoanys Quiala,sa876861,6.800000000000001
Yoel De Leon,sa3003122,6.800000000000001
Yohan Flande,5057,6.800000000000001
Yohan Pino,6955,6.800000000000001
Yonardo Herdenez,sa737092,6.800000000000001
Yordy Cabrera,sa548243,6.800000000000001
Tyler Warmoth,sa919526,6.800000000000001
Tyler Wagner,13796,6.800000000000001
Tyler Viza,sa738610,6.800000000000001
Tristan Beck,sa3008526,6.800000000000001
Travis Hissong,sa830119,6.800000000000001
Travis Radke,sa602806,6.800000000000001
Travis Wood,9884,6.800000000000001
Trent Fennell,sa3007811,6.800000000000001
Trent Szkutnik,sa709586,6.800000000000001
Trevor Bettencourt,sa918556,6.800000000000001
Trevor Charpie,sa3004606,6.800000000000001
Trevor Clifton,sa737901,6.800000000000001
Trevor Frank,sa737842,6.800000000000001
Trevor Lane,sa918196,6.800000000000001
Trevor Megill,sa828803,6.800000000000001
Trevor Rogers,sa3005423,6.800000000000001
Trevor Simms,sa918792,6.800000000000001
Trevor Stephan,sa918441,6.800000000000001
Trey Ball,sa737438,6.800000000000001
Trey McNutt,sa502768,6.800000000000001
Trey Nielsen,sa550155,6.800000000000001
Travis Bergen,18581,6.800000000000001
Travis Banwart,sa389775,6.800000000000001
Tony Zych,12876,6.800000000000001
Tom Robson,sa597959,6.800000000000001
Tim Melville,9149,6.800000000000001
Tim Peterson,13946,6.800000000000001
Tim Shibuya,sa580380,6.800000000000001
Todd Van Steensel,sa505234,6.800000000000001
Tom Colletti,sa3004927,6.800000000000001
Tom Eshelman,18361,6.800000000000001
Tom Koehler,6570,6.800000000000001
Tom Wilhelmsen,9975,6.800000000000001
Tommy Wilson,sa3008072,6.800000000000001
Tom de Blok,sa971762,6.800000000000001
Tommy Bergjans,sa875211,6.800000000000001
Tommy Eveld,sa918150,6.800000000000001
Tommy Layne,7501,6.800000000000001
Tommy Nance,sa919392,6.800000000000001
Tommy Parsons,sa3007624,6.800000000000001
Tommy Romero,sa3004469,6.800000000000001
Tristan Archer,sa503277,6.800000000000001
Triston McKenzie,sa874760,6.800000000000001
Tyler Sturdevant,6780,6.800000000000001
Troy Neiman,sa743088,6.800000000000001
Tyler Erwin,sa918535,6.800000000000001
Tyler Gilbert,sa875068,6.800000000000001
Tyler Herb,sa829625,6.800000000000001
Tyler Herron,sa290174,6.800000000000001
Tyler Higgins,sa503722,6.800000000000001
Tyler Ivey,sa3004574,6.800000000000001
Tyler Jackson,sa3004743,6.800000000000001
Tyler Jay,sa857588,6.800000000000001
Tyler Jones,sa549495,6.800000000000001
Tyler Kane,sa738905,6.800000000000001
Tyler Keele,sa918336,6.800000000000001
Tyler Mapes,sa603121,6.800000000000001
Tyler Palm,sa3007270,6.800000000000001
Tyler Phillips,sa875646,6.800000000000001
Tyler Pill,12751,6.800000000000001
Tyler Spurlin,sa739833,6.800000000000001
Tyler Stevens,sa915801,6.800000000000001
Tyler Eppler,sa829043,6.800000000000001
Tyler Davis,sa875355,6.800000000000001
Tyler Danish,15126,6.800000000000001
Tyler Alexander,sa738376,6.800000000000001
Troy Scribner,15570,6.800000000000001
Tsuyoshi Wada,13046,6.800000000000001
Tucker Healy,sa621510,6.800000000000001
Turner Larkins,sa829565,6.800000000000001
Ty Blach,14361,6.800000000000001
Ty Boyles,sa737945,6.800000000000001
Ty Culbreth,sa918095,6.800000000000001
Tyler Badamo,sa829504,6.800000000000001
Tyler Cyr,sa875270,6.800000000000001
Tyler Beardsley,sa918348,6.800000000000001
Tyler Brashears,sa875679,6.800000000000001
Tyler Bray,sa829423,6.800000000000001
Tyler Carpenter,sa829365,6.800000000000001
Tyler Carr,sa3007491,6.800000000000001
Tyler Cloyd,8536,6.800000000000001
Tyler Cravy,10770,6.800000000000001
Rob Kaminsky,sa737532,6.800000000000001
Rito Lugo,sa3008237,6.800000000000001
Riley Smith,sa876070,6.800000000000001
Matt Grace,11449,6.800000000000001
Matt Hockenberry,sa829157,6.800000000000001
Matt Koch,13420,6.800000000000001
Matt Lujan,sa526820,6.800000000000001
Matt Milburn,sa913084,6.800000000000001
Matt Peacock,sa3004019,6.800000000000001
Matt Pearce,sa829078,6.800000000000001
Matt Pierpont,sa738366,6.800000000000001
Matt Ramsey,14460,6.800000000000001
Matt Reynolds,8887,6.800000000000001
Matt Smith,sa918774,6.800000000000001
Matt Solter,sa917121,6.800000000000001
Matt Stites,12165,6.800000000000001
Matt Swarmer,sa918458,6.800000000000001
Matt Tabor,sa3005334,6.800000000000001
Matt Tenuta,sa658605,6.800000000000001
Matt Tomshaw,sa598974,6.800000000000001
Matt Whitehouse,sa738202,6.800000000000001
Matt Hardy,sa3004120,6.800000000000001
Matt Garza,3340,6.800000000000001
Miguel Almonte,14139,6.800000000000001
Matt Gage,sa827398,6.800000000000001
Mason Melotakis,sa621016,6.800000000000001
Mat Latos,3815,6.800000000000001
Matt Ball,sa737933,6.800000000000001
Matt Belisle,1837,6.800000000000001
Matt Blandino,sa738534,6.800000000000001
Matt Bush,1246,6.800000000000001
Matt Cain,4732,6.800000000000001
Matt Carasiti,13276,6.800000000000001
Matt Cooper,sa829187,6.800000000000001
Matt Crouse,sa577832,6.800000000000001
Matt Dennis,sa918295,6.800000000000001
Matt Dermody,14844,6.800000000000001
Matt Esparza,sa875700,6.800000000000001
Matt Flemer,sa580429,6.800000000000001
Matt Foster,sa738581,6.800000000000001
Matt Frawley,sa918386,6.800000000000001
Matt Frisbee,sa3006801,6.800000000000001
Matt Withrow,sa659074,6.800000000000001
Matt Wivinis,sa3002775,6.800000000000001
Matt Wotherspoon,16452,6.800000000000001
Matthew Crownover,sa829277,6.800000000000001
Michael Blazek,9654,6.800000000000001
Michael Boyle,sa857604,6.800000000000001
Michael Brady,8461,6.800000000000001
Michael Dimock,sa526011,6.800000000000001
Michael Gibbons,sa876538,6.800000000000001
Michael Grove,sa3008625,6.800000000000001
Michael Johnson,sa709717,6.800000000000001
Michael Kohn,8505,6.800000000000001
Michael Mariot,10835,6.800000000000001
Michael Peoples,sa658314,6.800000000000001
Michael Plassmeyer,sa3006962,6.800000000000001
Michael Roth,13736,6.800000000000001
Michael Rucker,sa919117,6.800000000000001
Michael Santos,sa736667,6.800000000000001
Michael Tonkin,10315,6.800000000000001
Michael Velasquez,sa834330,6.800000000000001
Mickey Jannis,sa550198,6.800000000000001
Michael Baird,sa3006810,6.800000000000001
Merandy Gonzalez,17313,6.800000000000001
Melvi Acosta,sa917401,6.800000000000001
Mauricio Llovera,sa871671,6.800000000000001
Matthew DeRosier,sa738347,6.800000000000001
Matthew Gorst,sa918262,6.800000000000001
Matthew Grimes,sa548289,6.800000000000001
Matthew Kent,sa875610,6.800000000000001
Matthew Tracy,12240,6.800000000000001
Matthew Willrodt,sa3007478,6.800000000000001
Mauricio Lara,sa198885,6.800000000000001
Maverik Buffo,sa3004192,6.800000000000001
McKenzie Mills,sa829294,6.800000000000001
Max Beatty,sa738607,6.800000000000001
Max Duval,sa920102,6.800000000000001
Max Kranick,sa919118,6.800000000000001
Max Lazar,sa3005163,6.800000000000001
Max Povse,16165,6.800000000000001
Maximo Castillo,sa917181,6.800000000000001
Gabe Mosser,sa3006834,6.800000000000001
Markus Solbach,sa599472,6.800000000000001
Mark Peterson,sa659558,6.800000000000001
Mark Montgomery,sa598328,6.800000000000001
Luis Diaz,sa506249,6.800000000000001
Logan Cozart,sa875283,6.800000000000001
Logan Darnell,11261,6.800000000000001
Logan Duran,sa529273,6.800000000000001
Logan Gilbert,sa3008598,6.800000000000001
Logan Kensing,6166,6.800000000000001
Logan Ondrusek,3677,6.800000000000001
Logan Sendelbach,sa875272,6.800000000000001
Logan Shore,sa738442,6.800000000000001
Logan Taylor,sa658168,6.800000000000001
Logan Verrett,12905,6.800000000000001
Louis Coleman,9720,6.800000000000001
Louis Head,sa658343,6.800000000000001
Luc Rennie,sa658278,6.800000000000001
Lucas Harrell,7541,6.800000000000001
Lucas Humpal,sa876296,6.800000000000001
Lucas Long,sa827466,6.800000000000001
Lucas Luetge,8337,6.800000000000001
Logan Bawcom,sa549287,6.800000000000001
Lisalverto Bonilla,11266,6.800000000000001
Lindsey Caughel,sa578783,6.800000000000001
Lake Bachar,sa917993,6.800000000000001
Kyle Schepel,sa731235,6.800000000000001
Kyle Smith,sa597834,6.800000000000001
Kyle Twomey,sa657948,6.800000000000001
Kyle Tyler,sa3006805,6.800000000000001
Kyle Winkler,sa526575,6.800000000000001
Kyle Young,sa918488,6.800000000000001
Lachlan Wells,sa877857,6.800000000000001
Landon Beck,sa829390,6.800000000000001
Lincoln Henzman,sa3005187,6.800000000000001
Lane Ratliff,sa829005,6.800000000000001
Layne Somsen,15301,6.800000000000001
Leo Crawford,sa872530,6.800000000000001
Leonel Campos,12277,6.800000000000001
Leovanny Rodriguez,sa878421,6.800000000000001
Leuris Gomez,sa455628,6.800000000000001
Liarvis Breto,sa656021,6.800000000000001
Luis Contreras,sa3010362,6.800000000000001
Luis Gonzalez,sa550522,6.800000000000001
Mark Lowe,7416,6.800000000000001
Luis Lugo,sa597249,6.800000000000001
MacKenzie Gore,sa3005068,6.800000000000001
Malcom Culver,sa454968,6.800000000000001
Malky Mena,sa3003080,6.800000000000001
Malvin Pena,sa830644,6.800000000000001
Manny Barreda,sa390658,6.800000000000001
Manny Parra,4279,6.800000000000001
Manuel Flores,sa508195,6.800000000000001
Marc Magliaro,sa739267,6.800000000000001
Marcel Renteria,sa3005016,6.800000000000001
Marcelo Martinez,sa3005060,6.800000000000001
Marco Tovar,sa508092,6.800000000000001
Marcos Molina,sa657917,6.800000000000001
Mario Gonzalez,sa502234,6.800000000000001
Mario Sanchez,sa691863,6.800000000000001
Mark Appel,sa501726,6.800000000000001
Mark Blackmar,sa549945,6.800000000000001
Mark Leiter,15551,6.800000000000001
Mac Sceroler,sa915799,6.800000000000001
Luke Leftwich,sa857567,6.800000000000001
Luke Hochevar,6943,6.800000000000001
Luis Patino,sa3002792,6.800000000000001
Luis Madero,sa828288,6.800000000000001
Luis Martinez,sa830305,6.800000000000001
Luis Mateo,sa597557,6.800000000000001
Luis Mendez,sa509937,6.800000000000001
Luis Mendoza,3126,6.800000000000001
Luis Niebla,sa542987,6.800000000000001
Luis Ortiz,16942,6.800000000000001
Luis Payan,sa977116,6.800000000000001
Luke Heimlich,sa3008629,6.800000000000001
Luis Pena,sa837845,6.800000000000001
Luis Rico,sa597316,6.800000000000001
Luis Rijo,sa916950,6.800000000000001
Luis Santos,15006,6.800000000000001
Luiz Gohara,15166,6.800000000000001
Luke Barker,sa977837,6.800000000000001
Luke Eubank,sa829342,6.800000000000001
Miguel Aguilar,sa654743,6.800000000000001
Miguel Del Pozo,18792,6.800000000000001
Ricky Nolasco,3830,6.800000000000001
Patrick Schuster,10029,6.800000000000001
Paul Clemens,8037,6.800000000000001
Paul Richan,sa3008025,6.800000000000001
Paul Voelker,sa829176,6.800000000000001
Pedro Avila,18864,6.800000000000001
Pedro Beato,1330,6.800000000000001
Pedro Echemendia,sa877307,6.800000000000001
Pedro Fernandez,sa657697,6.800000000000001
Pedro Vasquez,sa872824,6.800000000000001
Pedro Villarreal,9904,6.800000000000001
Perry DellaValle,sa3006991,6.800000000000001
Peter Lannoo,sa3004773,6.800000000000001
Peter Moylan,4891,6.800000000000001
Peter Tago,sa548162,6.800000000000001
Phil Coke,5535,6.800000000000001
Phil Hughes,7450,6.800000000000001
Phil Klein,12675,6.800000000000001
Phillippe Aumont,5362,6.800000000000001
Paul Campbell,sa3005052,6.800000000000001
Patrick Ruotolo,sa856262,6.800000000000001
Miguel Jerez,sa922562,6.800000000000001
Patrick Dayton,sa3004482,6.800000000000001
Oscar Rivera,sa377670,6.800000000000001
Osmer Morales,17133,6.800000000000001
Osvaldo Bido,sa3003138,6.800000000000001
Osvaldo Hernandez,sa975541,6.800000000000001
P.J. Conlon,18213,6.800000000000001
Pablo Ortega,sa203945,6.800000000000001
Packy Naughton,sa913120,6.800000000000001
Paco Rodriguez,13398,6.800000000000001
Paolo Espino,8246,6.800000000000001
Parker Bridwell,11502,6.800000000000001
Parker Bugg,sa738946,6.800000000000001
Parker Curry,sa977821,6.800000000000001
Parker French,sa829473,6.800000000000001
Pat Dean,11350,6.800000000000001
Pat Krall,sa918815,6.800000000000001
Pat Neshek,4682,6.800000000000001
Pat Venditte,7108,6.800000000000001
Phoenix Sanders,sa3004098,6.800000000000001
Pierce Johnson,13435,6.800000000000001
Preston Claiborne,10500,6.800000000000001
Preston Guilmet,7303,6.800000000000001
Raul Fernandez,sa506313,6.800000000000001
Raul Valdes,1953,6.800000000000001
Rayan Gonzalez,sa455370,6.800000000000001
Raynel Espinal,sa737238,6.800000000000001
Reece Karalus,sa873637,6.800000000000001
Reggie Lawson,sa917951,6.800000000000001
Reid Humphreys,sa738685,6.800000000000001
Reid Love,sa875280,6.800000000000001
Reilly Hovis,sa857700,6.800000000000001
Reiver Sanmartin,sa880982,6.800000000000001
Remey Reed,sa918085,6.800000000000001
Rhiner Cruz,711,6.800000000000001
Ricardo Pinto,16318,6.800000000000001
Ricardo Rodriguez,15458,6.800000000000001
Richard Morban,sa885669,6.800000000000001
Richelson Pena,sa597847,6.800000000000001
Ricky Knapp,sa550202,6.800000000000001
Raul Carrillo,sa795710,6.800000000000001
Raul Alcantara,12790,6.800000000000001
Raudel Lazo,14077,6.800000000000001
Rafael Pineda,sa658959,6.800000000000001
Preston Morrison,sa827432,6.800000000000001
R.A. Dickey,1245,6.800000000000001
R.C. Orlan,sa503562,6.800000000000001
Radhames Liz,5843,6.800000000000001
Rafael Diaz,sa509282,6.800000000000001
Rafael Kelly,sa3002917,6.800000000000001
Rafael Martin,10258,6.800000000000001
Ralph Garza,sa875812,6.800000000000001
Ranfi Casimiro,sa603017,6.800000000000001
Ramon Delgado,sa390604,6.800000000000001
Ramon Rosso,sa3002672,6.800000000000001
Randall Delgado,5985,6.800000000000001
Randy Bell,sa3004338,6.800000000000001
Randy LeBlanc,sa549258,6.800000000000001
Randy Pondler,sa919219,6.800000000000001
Randy Wynne,sa3010144,6.800000000000001
Oscar De La Cruz,sa737037,6.800000000000001
Orlandy Navarro,sa917830,6.800000000000001
Orlando Lara,sa328299,6.800000000000001
Nathan Karns,12638,6.800000000000001
Miller Diaz,sa504858,6.800000000000001
Miller Hogan,sa3007806,6.800000000000001
Misael Siverio,sa802747,6.800000000000001
Mitch Atkins,8369,6.800000000000001
Mitch Lambson,sa577012,6.800000000000001
Mitch Lively,sa390254,6.800000000000001
Mitch Stallings,sa3007835,6.800000000000001
Mitch Talbot,4961,6.800000000000001
Mitchell Aker,sa3002582,6.800000000000001
Mitchell Jordan,sa873675,6.800000000000001
Mitchell White,sa917948,6.800000000000001
Murphy Smith,9812,6.800000000000001
Myles Jaye,11769,6.800000000000001
Nabil Crismatt,sa657397,6.800000000000001
Nate Harris,sa3004772,6.800000000000001
Nate Reed,sa502048,6.800000000000001
Nathan Bannister,sa857696,6.800000000000001
Mike Zagurski,9683,6.800000000000001
Mike Wright Jr.,12586,6.800000000000001
Mike Wallace,sa857554,6.800000000000001
Miguel Yajure,sa873213,6.800000000000001
Miguel Nunez,sa547827,6.800000000000001
Miguel Pena,sa501449,6.800000000000001
Miguel Romero,sa3003109,6.800000000000001
Miguel Ruiz,sa509788,6.800000000000001
Miguel Sanchez,sa916730,6.800000000000001
Miguel Socolovich,6697,6.800000000000001
Miguel Urena,sa737019,6.800000000000001
Mike Bolsinger,11137,6.800000000000001
Mike Pelfrey,5203,6.800000000000001
Mike Broadway,9894,6.800000000000001
Mike Connolly,sa708470,6.800000000000001
Mike Franco,sa829140,6.800000000000001
Mike Hauschild,14033,6.800000000000001
Mike Kaelin,sa915643,6.800000000000001
Mike Kickham,11618,6.800000000000001
Mike O'Reilly,sa918643,6.800000000000001
Nathan Bates,sa875717,6.800000000000001
Neal Cotts,1797,6.800000000000001
Oriel L Caicedo,sa597430,6.800000000000001
Nefi Ogando,12253,6.800000000000001
Nick Ramirez,12575,6.800000000000001
Nick Raquet,sa3004658,6.800000000000001
Nick Routt,sa621594,6.800000000000001
Nick Rumbelow,14867,6.800000000000001
Nick Sandlin,sa3006820,6.800000000000001
Nick Tepesch,11716,6.800000000000001
Nick Tropeano,12385,6.800000000000001
Nik Turley,5530,6.800000000000001
Noah Zavolas,sa3006770,6.800000000000001
Nolan Kingham,sa3008224,6.800000000000001
Nolan Riggs,sa840024,6.800000000000001
Norge Ruiz,sa817357,6.800000000000001
Norwith Gudino,sa872808,6.800000000000001
Odrisamer Despaigne,16017,6.800000000000001
Olbis Parra,sa737234,6.800000000000001
Omar Bencomo,sa503950,6.800000000000001
Onelki Garcia,13674,6.800000000000001
Nick Pasquale,sa658514,6.800000000000001
Nick Mears,sa3008594,6.800000000000001
Nick Martinez,12730,6.800000000000001
Nicholas Economos,sa875301,6.800000000000001
Neftali Feliz,18,6.800000000000001
Neil Holland,sa548553,6.800000000000001
Neil Ramirez,7677,6.800000000000001
Neil Wagner,8162,6.800000000000001
Nelson Gonzalez,sa506311,6.800000000000001
Nelson Hernandez,sa828823,6.800000000000001
Nestor Molina,sa503616,6.800000000000001
Nick Allgeyer,sa3006698,6.800000000000001
Nick Kuzia,sa3004493,6.800000000000001
Nick Baker,sa550217,6.800000000000001
Nick Bush,sa3007838,6.800000000000001
Nick Fanti,sa876058,6.800000000000001
Nick Gardewine,16513,6.800000000000001
Nick Hagadone,1351,6.800000000000001
Nick Hartman,sa918176,6.800000000000001
Nick Kingham,11694,6.800000000000001
Mayckol Guaipe,11663,6.800000000000001
John Stilson,sa502049,6.800000000000001
Chris Smith,14449,6.800000000000001
Blaine Boyer,2237,6.800000000000001
Cesar Vargas,14099,6.800000000000001
Deck McGuire,11596,6.800000000000001
Dean Kiekhefer,10529,6.800000000000001
Ben Rowen,10983,6.800000000000001
Ben Taylor,18114,6.800000000000001
Bennett Parry,sa599520,6.800000000000001
Bennett Sousa,sa913181,6.800000000000001
Dayan Diaz,11543,6.800000000000001
David Speer,sa827385,6.800000000000001
Benton Moss,sa829290,6.800000000000001
David Sosebee,sa602907,6.800000000000001
Billy Lescher,sa3004471,6.800000000000001
David Rollins,11928,6.800000000000001
Austin Hutchison,sa3004018,6.800000000000001
David Robertson,8241,6.800000000000001
David Reyes,sa592948,6.800000000000001
David Peterson,sa603091,6.800000000000001
David Paulino,17418,6.800000000000001
David Parkinson,sa3004857,6.800000000000001
David Owen,sa875794,6.800000000000001
Blaine Hardy,6499,6.800000000000001
David Martinez,8893,6.800000000000001
Blake Bass,sa875190,6.800000000000001
Blake Battenfield,sa3002734,6.800000000000001
David Ledbetter,sa737643,6.800000000000001
Blake Beavan,338,6.800000000000001
Ben Lively,14932,6.800000000000001
Ben Holmes,sa549147,6.800000000000001
Dedgar Jimenez,sa736925,6.800000000000001
Dedniel Nunez,sa3004203,6.800000000000001
Austin Maddox,14241,6.800000000000001
Austin Mason,sa875720,6.800000000000001
Derian Gonzalez,sa737568,6.800000000000001
Derek Self,sa577722,6.800000000000001
Austin McGeorge,sa918047,6.800000000000001
Derek Eitel,sa549271,6.800000000000001
Austin Robichaux,sa602629,6.800000000000001
Austin Ross,sa553380,6.800000000000001
Austin Sexton,sa857572,6.800000000000001
Deolis Guerra,8410,6.800000000000001
Denyi Reyes,sa872864,6.800000000000001
Austin Sodders,sa875749,6.800000000000001
Denny Brady,sa3004347,6.800000000000001
Dennis O'Grady,sa546796,6.800000000000001
Austin Warner,sa3004494,6.800000000000001
Austin Warren,sa3006978,6.800000000000001
Bailey Falter,sa875033,6.800000000000001
Bailey Ober,sa918555,6.800000000000001
Barrett Astin,14812,6.800000000000001
Barry Enright,2412,6.800000000000001
Bartolo Colon,375,6.800000000000001
Beau Sulser,sa3004099,6.800000000000001
Beck Wheeler,sa578922,6.800000000000001
Ben Bracewell,sa837103,6.800000000000001
Deivy Florido,sa3006380,6.800000000000001
David Hurlbut,sa503067,6.800000000000001
David Holmberg,7725,6.800000000000001
David Holman,sa503702,6.800000000000001
Bradley Roney,sa598926,6.800000000000001
Danny Young,sa875200,6.800000000000001
Brady Anderson,sa920186,6.800000000000001
Brady Bowen,sa880382,6.800000000000001
Danny Sexton,sa3004492,6.800000000000001
Danny Reynolds,sa501564,6.800000000000001
Brady Dragmire,sa598911,6.800000000000001
Brady Feigl,sa3007455,6.800000000000001
Brady Feigl,sa824867,6.800000000000001
Brady Lail,14707,6.800000000000001
Danny Gutierrez,sa326150,6.800000000000001
Danny Garcia,sa872723,6.800000000000001
Danny Farquhar,8501,6.800000000000001
Danny Barnes,11388,6.800000000000001
Daniel Wright,15179,6.800000000000001
Daniel Stumpf,13780,6.800000000000001
Brady Puckett,sa829632,6.800000000000001
Brady Rodgers,13393,6.800000000000001
Daniel Rodriguez,sa509281,6.800000000000001
Daniel Minor,sa658128,6.800000000000001
Daniel McGrath,sa739598,6.800000000000001
Daniel Lynch,sa3007588,6.800000000000001
Brandon Bailey,sa873692,6.800000000000001
Daniel Gossett,16164,6.800000000000001
Brandon Barker,sa829237,6.800000000000001
Daniel Gonzalez,sa737056,6.800000000000001
Dany Jimenez,sa885967,6.800000000000001
Bradin Hagens,7422,6.800000000000001
David Hill,sa658377,6.800000000000001
Braden Shipley,15158,6.800000000000001
David Hale,9756,6.800000000000001
David Goforth,12166,6.800000000000001
David Garner,sa549882,6.800000000000001
Blake McKnight,sa738934,6.800000000000001
Blake Perry,sa548326,6.800000000000001
David Carpenter,3959,6.800000000000001
David Berg,sa187614,6.800000000000001
Daury Torrez,sa596959,6.800000000000001
Blake Rogers,sa876290,6.800000000000001
Blake Smith,sa875411,6.800000000000001
Blake Weiman,sa3004211,6.800000000000001
Bo Schultz,5028,6.800000000000001
Darren McCaughan,sa3005014,6.800000000000001
Bobby Parnell,9926,6.800000000000001
Dario Alvarez,14239,6.800000000000001
Boone Logan,5525,6.800000000000001
Bowden Francis,sa918451,6.800000000000001
Brad Case,sa3007613,6.800000000000001
Darin Gillies,sa875269,6.800000000000001
Brad Kuntz,sa877529,6.800000000000001
Brad Markey,sa659004,6.800000000000001
Brad Schreiber,sa503433,6.800000000000001
Brad Wilson,sa3007247,6.800000000000001
Brad Ziegler,7293,6.800000000000001
Braden Bristo,sa918549,6.800000000000001
Austin Krzeminski,sa3004121,6.800000000000001
Derrick Miramontes,sa3001052,6.800000000000001
Eli Lingos,sa3006798,6.800000000000001
Angel Duno,sa657211,6.800000000000001
Andrew Sopko,sa658286,6.800000000000001
Andrew Thome,sa827462,6.800000000000001
Andrew Thurman,sa621668,6.800000000000001
Edison Frias,sa605481,6.800000000000001
Andrew Triggs,13533,6.800000000000001
Andrew Wantz,sa3006703,6.800000000000001
Andro Cutura,sa827476,6.800000000000001
Andury Acevedo,sa395471,6.800000000000001
Andy Beltre,sa551335,6.800000000000001
Edgar Olmos,10174,6.800000000000001
Angel Araiza,sa542183,6.800000000000001
Angel Castro,3243,6.800000000000001
Edgar Arredondo,sa732750,6.800000000000001
Devan Watts,sa918361,6.800000000000001
Eder Llamas,sa509457,6.800000000000001
Eddie Gamboa,6911,6.800000000000001
Eddie Butler,13453,6.800000000000001
Dylan Unsworth,sa550449,6.800000000000001
Dylan Thompson,sa829545,6.800000000000001
Dylan Rheault,sa738309,6.800000000000001
Angel Rondon,sa917908,6.800000000000001
Dylan Lee,sa918185,6.800000000000001
Angel Sanchez,11776,6.800000000000001
Dylan File,sa3004197,6.800000000000001
Angel Ventura,sa597505,6.800000000000001
Dylan Baker,sa658002,6.800000000000001
Andrew Robinson,sa549091,6.800000000000001
Andrew Oliver,10257,6.800000000000001
Andrew Morales,sa828705,6.800000000000001
Andrew Moore,17553,6.800000000000001
Edwin Uceta,sa921576,6.800000000000001
Andres Ivan Meza,sa508496,6.800000000000001
Andres Machado,14681,6.800000000000001
Andres Santiago,sa389212,6.800000000000001
Edwin Fierro,sa652170,6.800000000000001
Andres Sotillet,sa917861,6.800000000000001
Edwin Escobar,10337,6.800000000000001
Andrew Albers,7853,6.800000000000001
Andrew Bailey,1368,6.800000000000001
Andrew Barbosa,sa327830,6.800000000000001
Andrew Beckwith,sa3004206,6.800000000000001
Edward Paredes,4168,6.800000000000001
Andrew Bellatti,10657,6.800000000000001
Andrew Brown,sa918255,6.800000000000001
Edward Mujica,3970,6.800000000000001
Andrew Case,sa829881,6.800000000000001
Edward Cabrera,sa920423,6.800000000000001
Andrew Church,sa737545,6.800000000000001
Eduardo Vera,sa657658,6.800000000000001
Andrew Edwards,sa738219,6.800000000000001
Andrew Istler,sa827457,6.800000000000001
Eduardo Paredes,16344,6.800000000000001
Eduardo Jimenez,19642,6.800000000000001
Eduard Bazardo,sa873313,6.800000000000001
Eduar Lopez,sa657123,6.800000000000001
Dusty Isaacs,sa550364,6.800000000000001
Dustin Molleken,6200,6.800000000000001
Dustin McGowan,8600,6.800000000000001
Arcenio Leon,8846,6.800000000000001
Dominic DeMasi,sa829567,6.800000000000001
Domingo Tapia,sa547834,6.800000000000001
Domingo Robles,sa872881,6.800000000000001
Domingo Acevedo,sa739716,6.800000000000001
Domenic Mazza,sa875342,6.800000000000001
Ariel Miranda,17526,6.800000000000001
Arnaldo Hernandez,sa828154,6.800000000000001
Aroni Nina,sa506381,6.800000000000001
Dilmer Mejia,sa828518,6.800000000000001
Arquimedes Caminero,8992,6.800000000000001
Artie Lewicki,16731,6.800000000000001
Dillon Overton,15627,6.800000000000001
Dillon McNamara,sa738389,6.800000000000001
Dillon Gee,7396,6.800000000000001
Dietrich Enns,13932,6.800000000000001
Diego Moreno,6238,6.800000000000001
Diego Cordero,sa873150,6.800000000000001
Arturo Reyes,sa739006,6.800000000000001
Ashton Goudeau,sa658634,6.800000000000001
Austin Adams,7411,6.800000000000001
Austin Bibens-Dirkx,9559,6.800000000000001
Austin Coley,sa738368,6.800000000000001
Austin Hamilton,sa3004717,6.800000000000001
Devin Sweet,sa3008340,6.800000000000001
Austin House,sa502193,6.800000000000001
Dominic LoBrutto,sa3004573,6.800000000000001
Donn Roach,10620,6.800000000000001
Dustin Hurlbutt,sa875683,6.800000000000001
Donovan Hand,8728,6.800000000000001
Anthony Bender,sa918438,6.800000000000001
Dustin Crenshaw,sa3001062,6.800000000000001
Dustin Beggs,sa829242,6.800000000000001
Dusten Knight,sa738418,6.800000000000001
Anthony Marzi,sa884740,6.800000000000001
Durin O'Linger,sa3004233,6.800000000000001
Anthony McIver,sa875625,6.800000000000001
Anthony Ranaudo,11424,6.800000000000001
Duncan Robinson,sa874105,6.800000000000001
Anthony Shew,sa921212,6.800000000000001
Anthony Vasquez,6577,6.800000000000001
Anthony Vizcaya,sa657689,6.800000000000001
Drew Storen,6983,6.800000000000001
Drew Steckenrider,18806,6.800000000000001
Antonio Bastardo,8844,6.800000000000001
Drew Rucinski,12499,6.800000000000001
Drew Rasmussen,sa829799,6.800000000000001
Drew Hutchison,10732,6.800000000000001
Drew Hasler,sa876131,6.800000000000001
Drew Harrington,sa857676,6.800000000000001
Drew Carlton,sa915572,6.800000000000001
Antonio Santos,sa881171,6.800000000000001
Drew Anderson,15130,6.800000000000001
